Search Key,Name,Description,Account Type,Account Sign,Document Controlled,Summary Level,Default Account,Parent_Value,Element Level,Operands,Show Value Condition,Title Node
3025,CERTIFICADOS DE PARTICIPACIÓN DE FONDOS DE INVERSIÓN,CERTIFICADOS DE PARTICIPACIÓN DE FONDOS DE INVERSIÓN,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30251,COSTO - Certificados De Participación De Fondos De Inversión,COSTO - Certificados De Participación De Fondos De Inversión,ASSET,DEBIT,N,N,,3025,S,,Algebraic,N
30252,VALOR RAZONABLE - Certificados De Participación De Fondos De Inversión,VALOR RAZONABLE - Certificados De Participación De Fondos De Inversión,ASSET,DEBIT,N,N,,3025,S,,Algebraic,N
3026,CERTIFICADOS DE PARTICIPACIÓN DE FONDOS MUTUOS,CERTIFICADOS DE PARTICIPACIÓN DE FONDOS MUTUOS,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30261,COSTO - Certificados De Participación De Fondos Mutuos,COSTO - Certificados De Participación De Fondos Mutuos,ASSET,DEBIT,N,N,,3026,S,,Algebraic,N
30262,VALOR RAZONABLE - Certificados De Participación De Fondos Mutuos,VALOR RAZONABLE - Certificados De Participación De Fondos Mutuos,ASSET,DEBIT,N,N,,3026,S,,Algebraic,N
3027,PARTICIPACIONES EN ASOCIACIONES EN PARTICIPACIÓN Y CONSORCIOS,PARTICIPACIONES EN ASOCIACIONES EN PARTICIPACIÓN Y CONSORCIOS,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30271,COSTO - Participaciones En Asociaciones En Participación Y Consorcios,COSTO - Participaciones En Asociaciones En Participación Y Consorcios,ASSET,DEBIT,N,N,,3027,S,,Algebraic,N
30272,VALOR RAZONABLE - Participaciones En Asociaciones En Participación Y Consorcios,VALOR RAZONABLE - Participaciones En Asociaciones En Participación Y Consorcios,ASSET,DEBIT,N,N,,3027,S,,Algebraic,N
30273,PARTICIPACIÓN PATRIMONIAL - Participaciones En Asociaciones En Participación Y Consorcios,PARTICIPACIÓN PATRIMONIAL - Participaciones En Asociaciones En Participación Y Consorcios,ASSET,DEBIT,N,N,,3027,S,,Algebraic,N
3028,OTROS TITULOS REPRESEN. DE PATRIMONIO,OTROS TITULOS REPRESEN. DE PATRIMONIO,ASSET,DEBIT,N,Y,,302,C,,Algebraic,N
30281,COSTO - Otros Títulos Represen. De patrimonio,COSTO - Otros Títulos Represen. De patrimonio,ASSET,DEBIT,N,N,,3028,S,,Algebraic,N
30282,VALOR RAZONABLE - Otros Títulos Represen. De patrimonio,VALOR RAZONABLE - Otros Títulos Represen. De patrimonio,ASSET,DEBIT,N,N,,3028,S,,Algebraic,N
308,INVERSIONES MOBILIARIAS - ACUERDOS DE COMPRA,INVERSIONES MOBILIARIAS - ACUERDOS DE COMPRA,ASSET,DEBIT,N,Y,,30,C,,Algebraic,N
3081,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO - ACUERDO DE COMPRA,INVERSIONES A SER MANTENIDAS HASTA EL VENCIMIENTO - ACUERDO DE COMPRA,ASSET,DEBIT,N,N,,308,S,,Algebraic,N
3082,INSTRUMENTOS FINANCIEROS REPRESENT. DE DERECHO PATRIMONIAL - ACUERDO DE COMPRA,INSTRUMENTOS FINANCIEROS REPRESENT. DE DERECHO PATRIMONIAL - ACUERDO DE COMPRA,ASSET,DEBIT,N,N,,308,S,,Algebraic,N
309,DESVALORIZ. DE INVERSIONES MOBILIARIAS,DESVALORIZ. DE INVERSIONES MOBILIARIAS,ASSET,DEBIT,N,Y,,30,C,,Algebraic,N
3091,INVERS. A SER MANTENID. HASTA EL VENCIM. - Desvalorizacion,INVERS. A SER MANTENID. HASTA EL VENCIM. - Desvalorizacion,ASSET,DEBIT,N,N,,309,S,,Algebraic,N
3092,INSTR. FINANC. REPRES. DE DEREC. PATRIM. - Desvalorizacion,INSTR. FINANC. REPRES. DE DEREC. PATRIM. - Desvalorizacion,ASSET,DEBIT,N,N,,309,S,,Algebraic,N
31,INVERSIONES INMOBILIARIAS,INVERSIONES INMOBILIARIAS,ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
311,TERRENOS,TERRENOS,ASSET,DEBIT,N,Y,,31,C,,Algebraic,N
3111,URBANOS,URBANOS,ASSET,DEBIT,N,Y,,311,C,,Algebraic,N
31111,VALOR RAZONABLE - Terrenos - Urbanos - Inversiones Inmobiliarias,VALOR RAZONABLE - Terrenos - Urbanos - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3111,S,,Algebraic,N
31112,COSTO - Terrenos - Urbanos - Inversiones Inmobiliarias,COSTO - Terrenos - Urbanos - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3111,S,,Algebraic,N
31113,REVALUACION - Terrenos - Urbanos - Inversiones Inmobiliarias,REVALUACION - Terrenos - Urbanos - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3111,S,,Algebraic,N
3112,RURALES,RURALES,ASSET,DEBIT,N,Y,,311,C,,Algebraic,N
31121,VALOR RAZONABLE - Terrenos - Rurales - Inversiones Inmobiliarias,VALOR RAZONABLE - Terrenos - Rurales - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3112,S,,Algebraic,N
31122,COSTO - Terrenos - Rurales - Inversiones Inmobiliarias,COSTO - Terrenos - Rurales - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3112,S,,Algebraic,N
31123,REVALUACION - Terrenos - Rurales - Inversiones Inmobiliarias,REVALUACION - Terrenos - Rurales - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3112,S,,Algebraic,N
312,EDIFICACIONES,EDIFICACIONES,ASSET,DEBIT,N,Y,,31,C,,Algebraic,N
3121,EDIFICACIONES,EDIFICACIONES,ASSET,DEBIT,N,Y,,312,C,,Algebraic,N
31211,VALOR RAZONABLE - Edificaciones - Inversiones Inmobiliarias,VALOR RAZONABLE - Edificaciones - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3121,S,,Algebraic,N
31212,COSTO - Edificaciones - Inversiones Inmobiliarias,COSTO - Edificaciones - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3121,S,,Algebraic,N
31213,REVALUACION - Edificaciones - Inversiones Inmobiliarias,REVALUACION - Edificaciones - Inversiones Inmobiliarias,ASSET,DEBIT,N,N,,3121,S,,Algebraic,N
31214,COSTOS DE FINANC. - INVERS. INMOBILIAR.,COSTOS DE FINANC. - INVERS. INMOBILIAR.,ASSET,DEBIT,N,N,,3121,S,,Algebraic,N
32,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
321,INVERSIONES INMOBILIARIAS,INVERSIONES INMOBILIARIAS,ASSET,DEBIT,N,Y,,32,C,,Algebraic,N
3211,TERRENOS - Inversiones Inmobiliarias - Arrendamiento Financiero,TERRENOS - Inversiones Inmobiliarias - Arrendamiento Financiero,ASSET,DEBIT,N,N,,321,S,,Algebraic,N
3212,EDIFICACIONES - Inversiones Inmobiliarias - Arrendamiento Financiero,EDIFICACIONES - Inversiones Inmobiliarias - Arrendamiento Financiero,ASSET,DEBIT,N,N,,321,S,,Algebraic,N
322,"INMUEBLES, MAQUINARIA Y EQUIPO","INMUEBLES, MAQUINARIA Y EQUIPO",ASSET,DEBIT,N,Y,,32,C,,Algebraic,N
3221,"TERRENOS - Inmuebles, Maq. y Equipo - Arrendamiento Financiero","TERRENOS - Inmuebles, Maq. y Equipo - Arrendamiento Financiero",ASSET,DEBIT,N,N,,322,S,,Algebraic,N
3222,"EDIFICACIONES - Inmuebles, Maq. y Equipo - Arrendamiento Financiero","EDIFICACIONES - Inmuebles, Maq. y Equipo - Arrendamiento Financiero",ASSET,DEBIT,N,N,,322,S,,Algebraic,N
3223,"MAQUINARIAS Y EQUIPOS DE EXPLOTAC. - Inmuebles, Maq. y Equipo - Arrendamiento Financiero","MAQUINARIAS Y EQUIPOS DE EXPLOTAC. - Inmuebles, Maq. y Equipo - Arrendamiento Financiero",ASSET,DEBIT,N,N,,322,S,,Algebraic,N
3224,"EQUIPO DE TRANSPORTE - Inmuebles, Maq. y Equipo - Arrendamiento Financiero","EQUIPO DE TRANSPORTE - Inmuebles, Maq. y Equipo - Arrendamiento Financiero",ASSET,DEBIT,N,N,,322,S,,Algebraic,N
3225,"MUEBLES Y ENSERES - Inmuebles, Maq. y Equipo - Arrendamiento Financiero","MUEBLES Y ENSERES - Inmuebles, Maq. y Equipo - Arrendamiento Financiero",ASSET,DEBIT,N,N,,322,S,,Algebraic,N
3226,"EQUIPOS DIVERSOS - Inmuebles, Maq. y Equipo - Arrendamiento Financiero","EQUIPOS DIVERSOS - Inmuebles, Maq. y Equipo - Arrendamiento Financiero",ASSET,DEBIT,N,N,,322,S,,Algebraic,N
3227,"HERRAMIENTAS Y UNIDADES DE REEMPLAZO - Inmuebles, Maq. y Equipo - Arrendamiento Financiero","HERRAMIENTAS Y UNIDADES DE REEMPLAZO - Inmuebles, Maq. y Equipo - Arrendamiento Financiero",ASSET,DEBIT,N,N,,322,S,,Algebraic,N
33,INMUEBLES MAQUINARIA Y EQUIPO,INMUEBLES MAQUINARIA Y EQUIPO,ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
331,TERRENOS,TERRENOS,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3311,TERRENOS,TERRENOS,ASSET,DEBIT,N,Y,,331,C,,Algebraic,N
33111,Terrenos - Costo,Terrenos - Costo,ASSET,DEBIT,N,N,P_ASSET_ACCT,3311,S,,Algebraic,N
33112,Terrenos - Revaluacion,Terrenos - Revaluacion,ASSET,DEBIT,N,N,,3311,S,,Algebraic,N
332,EDIFICACIONES,EDIFICACIONES,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3321,EDIFICACIONES ADMINISTRATIVAS,EDIFICACIONES ADMINISTRATIVAS,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33211,Edificaciones Administrativas - Costo de Adquisicion o Construcción,Edificaciones Administrativas - Costo de Adquisicion o Construcción,ASSET,DEBIT,N,N,,3321,S,,Algebraic,N
33212,Edificaciones Administrativas - Revaluacion,Edificaciones Administrativas - Revaluacion,ASSET,DEBIT,N,N,,3321,S,,Algebraic,N
33213,Edificaciones Administrativas - Costo de Financiación,Edificaciones Administrativas - Costo de Financiación,ASSET,DEBIT,N,N,,3321,S,,Algebraic,N
3322,ALMACENES,ALMACENES,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33221,Almacenes - Costo de Adquisición o Construcción,Almacenes - Costo de Adquisición o Construcción,ASSET,DEBIT,N,N,,3322,S,,Algebraic,N
33222,Almacenes - Revaluacion,Almacenes - Revaluacion,ASSET,DEBIT,N,N,,3322,S,,Algebraic,N
33223,Almacenes - Costo de Financiación,Almacenes - Costo de Financiación,ASSET,DEBIT,N,N,,3322,S,,Algebraic,N
3323,EDIFICACIONES PARA PRODUCCION,EDIFICACIONES PARA PRODUCCION,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33231,Edificaciones para Producción - Costo de Adquisición o Construcción,Edificaciones para Producción - Costo de Adquisición o Construcción,ASSET,DEBIT,N,N,,3323,S,,Algebraic,N
33232,Edificaciones para Producción - Revaluacion,Edificaciones para Producción - Revaluacion,ASSET,DEBIT,N,N,,3323,S,,Algebraic,N
33233,Edificaciones para Producción - Costo de Financiación,Edificaciones para Producción - Costo de Financiación,ASSET,DEBIT,N,N,,3323,S,,Algebraic,N
3324,INSTALACIONES,INSTALACIONES,ASSET,DEBIT,N,Y,,332,C,,Algebraic,N
33241,Instalaciones - Costo de Adquisicion o Construcción,Instalaciones - Costo de Adquisicion o Construcción,ASSET,DEBIT,N,N,,3324,S,,Algebraic,N
33242,Instalaciones - Revaluacion,Instalaciones - Revaluacion,ASSET,DEBIT,N,N,,3324,S,,Algebraic,N
33243,Instalaciones - Costo de Financiación,Instalaciones - Costo de Financiación,ASSET,DEBIT,N,N,,3324,S,,Algebraic,N
333,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3331,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,ASSET,DEBIT,N,Y,,333,C,,Algebraic,N
33311,Maquinarias y Equipos de Explotación - Costo de Adquisición o Construcción,Maquinarias y Equipos de Explotación - Costo de Adquisición o Construcción,ASSET,DEBIT,N,N,,3331,S,,Algebraic,N
33312,Maquinarias y Equipos de Explotación - Revaluacion,Maquinarias y Equipos de Explotación - Revaluacion,ASSET,DEBIT,N,N,,3331,S,,Algebraic,N
33313,Maquinarias y Equipos de Explotación - Costo de Financición,Maquinarias y Equipos de Explotación - Costo de Financición,ASSET,DEBIT,N,N,,3331,S,,Algebraic,N
334,EQUIPO DE TRANSPORTE,EQUIPO DE TRANSPORTE,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3341,VEHICULOS MOTORIZADOS,VEHICULOS MOTORIZADOS,ASSET,DEBIT,N,Y,,334,C,,Algebraic,N
33411,Vehiculos Motorizados - Costo,Vehiculos Motorizados - Costo,ASSET,DEBIT,N,N,,3341,S,,Algebraic,N
33412,Vehiculos Motorizados - Revaluacion,Vehiculos Motorizados - Revaluacion,ASSET,DEBIT,N,N,,3341,S,,Algebraic,N
3342,VEHICULOS NO MOTORIZADOS,VEHICULOS NO MOTORIZADOS,ASSET,DEBIT,N,Y,,334,C,,Algebraic,N
33421,Vehiculos no Motorizados - Costo,Vehiculos no Motorizados - Costo,ASSET,DEBIT,N,N,,3342,S,,Algebraic,N
33422,Vehiculos No Motorizados - Revaluacion,Vehiculos No Motorizados - Revaluacion,ASSET,DEBIT,N,N,,3342,S,,Algebraic,N
335,MUEBLES Y ENSERES,MUEBLES Y ENSERES,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3351,MUEBLES,MUEBLES,ASSET,DEBIT,N,Y,,335,C,,Algebraic,N
33511,Muebles - Costo,Muebles - Costo,ASSET,DEBIT,N,N,,3351,S,,Algebraic,N
33512,Muebles - Revaluacion,Muebles - Revaluacion,ASSET,DEBIT,N,N,,3351,S,,Algebraic,N
3352,ENSERES,ENSERES,ASSET,DEBIT,N,Y,,335,C,,Algebraic,N
33521,Enseres - Costo,Enseres - Costo,ASSET,DEBIT,N,N,,3352,S,,Algebraic,N
33522,Enseres - Revaluacion,Enseres - Revaluacion,ASSET,DEBIT,N,N,,3352,S,,Algebraic,N
336,EQUIPOS DIVERSOS,EQUIPOS DIVERSOS,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3361,EQUIPOS PARA PROC. DE INFORM. (COMPUTO),EQUIPOS PARA PROC. DE INFORM. (COMPUTO),ASSET,DEBIT,N,Y,,336,C,,Algebraic,N
33611,Equipo para Procesamiento de Informacion(Computo) - Costo,Equipo para Procesamiento de Informacion(Computo) - Costo,ASSET,DEBIT,N,N,,3361,S,,Algebraic,N
33612,Equipo para Procesamiento de Informacion(Computo) - Revaluacion,Equipo para Procesamiento de Informacion(Computo) - Revaluacion,ASSET,DEBIT,N,N,,3361,S,,Algebraic,N
3362,EQUIPO DE COMUNICACION,EQUIPO DE COMUNICACION,ASSET,DEBIT,N,Y,,336,C,,Algebraic,N
33621,Equipo de Comunicacion - Costo,Equipo de Comunicacion - Costo,ASSET,DEBIT,N,N,,3362,S,,Algebraic,N
33622,Equipo de Comunicacion - Revalucion,Equipo de Comunicacion - Revalucion,ASSET,DEBIT,N,N,,3362,S,,Algebraic,N
3363,EQUIPO DE SEGURIDAD,EQUIPO DE SEGURIDAD,ASSET,DEBIT,N,Y,,336,C,,Algebraic,N
33631,Equipo De Seguridad - Costo,Equipo De Seguridad - Costo,ASSET,DEBIT,N,N,,3363,S,,Algebraic,N
33632,Equipo De Seguridad - Revaluacion,Equipo De Seguridad - Revaluacion,ASSET,DEBIT,N,N,,3363,S,,Algebraic,N
3369,OTROS EQUIPOS,OTROS EQUIPOS,ASSET,DEBIT,N,Y,,336,C,,Algebraic,N
33691,Otros Equipos - Costo,Otros Equipos - Costo,ASSET,DEBIT,N,N,,3369,S,,Algebraic,N
33692,Otros Equipos - Revaluacion,Otros Equipos - Revaluacion,ASSET,DEBIT,N,N,,3369,S,,Algebraic,N
337,HERRAMIENTAS Y UNIDADES DE REEMPLAZO,HERRAMIENTAS Y UNIDADES DE REEMPLAZO,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3371,HERRAMIENTAS,HERRAMIENTAS,ASSET,DEBIT,N,Y,,337,C,,Algebraic,N
33711,Herramientas - Costo,Herramientas - Costo,ASSET,DEBIT,N,N,,3371,S,,Algebraic,N
33712,Herramientas - Revaluacion,Herramientas - Revaluacion,ASSET,DEBIT,N,N,,3371,S,,Algebraic,N
3372,UNIDADES DE REEMPLAZO,UNIDADES DE REEMPLAZO,ASSET,DEBIT,N,Y,,337,C,,Algebraic,N
33721,Unidades De Reemplazo - Costo,Unidades De Reemplazo - Costo,ASSET,DEBIT,N,N,,3372,S,,Algebraic,N
33722,Unidades De Reemplazo - Revaluacion,Unidades De Reemplazo - Revaluacion,ASSET,DEBIT,N,N,,3372,S,,Algebraic,N
338,UNIDADES POR RECIBIR,UNIDADES POR RECIBIR,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3381,Maquinarias y Equipos de Explotacion - Unidades por Recibir,Maquinarias y Equipos de Explotacion - Unidades por Recibir,ASSET,DEBIT,N,N,,338,S,,Algebraic,N
3382,Equipo de Transporte - Unidades pr Recibir,Equipo de Transporte - Unidades pr Recibir,ASSET,DEBIT,N,N,,338,S,,Algebraic,N
3383,Muebles y Enseres - Unidades por Recibir,Muebles y Enseres - Unidades por Recibir,ASSET,DEBIT,N,N,,338,S,,Algebraic,N
3386,Equipos Diversos - Unidades por Recibir,Equipos Diversos - Unidades por Recibir,ASSET,DEBIT,N,N,,338,S,,Algebraic,N
3387,Herramientas y Unidades de Reemplazo - Unidades por Recibir,Herramientas y Unidades de Reemplazo - Unidades por Recibir,ASSET,DEBIT,N,N,,338,S,,Algebraic,N
339,CONSTRUCCIONES Y OBRAS EN CURSO,CONSTRUCCIONES Y OBRAS EN CURSO,ASSET,DEBIT,N,Y,,33,C,,Algebraic,N
3391,Adaptacion de Terrenos - Construcciones y Obras en Curso,Adaptacion de Terrenos - Construcciones y Obras en Curso,ASSET,DEBIT,N,N,,339,S,,Algebraic,N
3392,Construcciones en Curso - Construcciones y Obras en Curso,Construcciones en Curso - Construcciones y Obras en Curso,ASSET,DEBIT,N,N,,339,S,,Algebraic,N
3393,Maquinaria en Montaje - Construcciones y Obras en Curso,Maquinaria en Montaje - Construcciones y Obras en Curso,ASSET,DEBIT,N,N,,339,S,,Algebraic,N
3394,Inversion Inmobiliaria en Curso - Construcciones y Obras en Curso,Inversion Inmobiliaria en Curso - Construcciones y Obras en Curso,ASSET,DEBIT,N,N,,339,S,,Algebraic,N
3397,COSTO DE FINANC. - INVERS. INMOBILIAR.,COSTO DE FINANC. - INVERS. INMOBILIAR.,ASSET,DEBIT,N,Y,,339,C,,Algebraic,N
33971,COSTO DE FINANC. - EDIFICACIONES - Inversiones Inmmobiliarias - Construcciones y Obras En Curso,COSTO DE FINANC. - EDIFICACIONES - Inversiones Inmmobiliarias - Construcciones y Obras En Curso,ASSET,DEBIT,N,N,,3397,S,,Algebraic,N
3398,"COSTO DE FINANC. - INM., MAQ. Y EQUIPO","COSTO DE FINANC. - INM., MAQ. Y EQUIPO",ASSET,DEBIT,N,Y,,339,C,,Algebraic,N
33981,"COSTO DE FINANC. - EDIFICACIONES - Inmuebles, Maquinaria y Equipo - Construcciones y Obras En Curso","COSTO DE FINANC. - EDIFICACIONES - Inmuebles, Maquinaria y Equipo - Construcciones y Obras En Curso",ASSET,DEBIT,N,N,,3398,S,,Algebraic,N
33982,"COSTO DE FINANC. - MAQ. Y EQ. DE EXPLOT. - Inmuebles, Maquinaria y Equipo - Constr. y Obras En Curso","COSTO DE FINANC. - MAQ. Y EQ. DE EXPLOT. - Inmuebles, Maquinaria y Equipo - Constr. y Obras En Curso",ASSET,DEBIT,N,N,,3398,S,,Algebraic,N
3399,"OTROS ACTIVOS EN CURSO - Inmuebles, Maq. y Equipo","OTROS ACTIVOS EN CURSO - Inmuebles, Maq. y Equipo",ASSET,DEBIT,N,N,,339,S,,Algebraic,N
34,ACTIVOS INTANGIBLES,ACTIVOS INTANGIBLES,ASSET,DEBIT,N,Y,,3,C,,Algebraic,N
341,"CONCESIONES, LICENCIAS Y OTROS DERECHOS","CONCESIONES, LICENCIAS Y OTROS DERECHOS",ASSET,DEBIT,N,Y,,34,C,,Algebraic,N
3411,CONCESIONES,CONCESIONES,ASSET,DEBIT,N,Y,,341,C,,Algebraic,N
34111,COSTO - Concesiones,COSTO - Concesiones,ASSET,DEBIT,N,N,,3411,S,,Algebraic,N
34112,REVALUACION - Concesiones,REVALUACION - Concesiones,ASSET,DEBIT,N,N,,3411,S,,Algebraic,N
3412,LICENCIAS,LICENCIAS,ASSET,DEBIT,N,Y,,341,C,,Algebraic,N
34121,COSTO - Licencias,COSTO - Licencias,ASSET,DEBIT,N,N,,3412,S,,Algebraic,N
34122,REVALUACION - Licencias,REVALUACION - Licencias,ASSET,DEBIT,N,N,,3412,S,,Algebraic,N
3419,OTROS DERECHOS,OTROS DERECHOS,ASSET,DEBIT,N,Y,,341,C,,Algebraic,N
34191,COSTO - Otros Derechos,COSTO - Otros Derechos,ASSET,DEBIT,N,N,,3419,S,,Algebraic,N
34192,REVALUACION - Otros Derechos,REVALUACION - Otros Derechos,ASSET,DEBIT,N,N,,3419,S,,Algebraic,N
342,PATENTES Y PROPIEDADES INDUSTRIAL,PATENTES Y PROPIEDADES INDUSTRIAL,ASSET,DEBIT,N,Y,,34,C,,Algebraic,N
3421,PATENTES,PATENTES,ASSET,DEBIT,N,Y,,342,C,,Algebraic,N
34211,COSTO - Patentes,COSTO - Patentes,ASSET,DEBIT,N,N,,3421,S,,Algebraic,N
34212,REVALUACION - Patentes,REVALUACION - Patentes,ASSET,DEBIT,N,N,,3421,S,,Algebraic,N
3422,MARCAS,MARCAS,ASSET,DEBIT,N,Y,,342,C,,Algebraic,N
34221,COSTO - Marcas,COSTO - Marcas,ASSET,DEBIT,N,N,,3422,S,,Algebraic,N
34222,REVALUACION - Marcas,REVALUACION - Marcas,ASSET,DEBIT,N,N,,3422,S,,Algebraic,N
343,PROGRAMAS DE COMPUTADORA (SOFTWARE),PROGRAMAS DE COMPUTADORA (SOFTWARE),ASSET,DEBIT,N,Y,,34,C,,Algebraic,N
3431,APLICACIONES INFORMATICAS,APLICACIONES INFORMATICAS,ASSET,DEBIT,N,Y,,343,C,,Algebraic,N
34311,COSTO - Aplicaciones Informaticas,COSTO - Aplicaciones Informaticas,ASSET,DEBIT,N,N,,3431,S,,Algebraic,N
34312,REVALUACION - Aplicaciones Informaticas,REVALUACION - Aplicaciones Informaticas,ASSET,DEBIT,N,N,,3431,S,,Algebraic,N
344,COSTOS DE EXPLORACION Y DESARROLLO,COSTOS DE EXPLORACION Y DESARROLLO,ASSET,DEBIT,N,Y,,34,C,,Algebraic,N
3441,COSTOS DE EXPLORACION,COSTOS DE EXPLORACION,ASSET,DEBIT,N,Y,,344,C,,Algebraic,N
34411,COSTO - Costo De Exploracion,COSTO - Costo De Exploracion,ASSET,DEBIT,N,N,,3441,S,,Algebraic,N
34412,REVALUACIÓN - - Costo De Exploración,REVALUACIÓN - - Costo De Exploración,ASSET,DEBIT,N,N,,3441,S,,Algebraic,N
34413,COSTO DE FINANCIACIÓN - - Costo De Exploración,COSTO DE FINANCIACIÓN - - Costo De Exploración,ASSET,DEBIT,N,N,,3441,S,,Algebraic,N
3442,COSTOS DE DESARROLLO,COSTOS DE DESARROLLO,ASSET,DEBIT,N,Y,,344,C,,Algebraic,N
34421,COSTO - Costo De Desarrollo,COSTO - Costo De Desarrollo,ASSET,DEBIT,N,N,,3442,S,,Algebraic,N
34422,REVALUACIÓN -  Costo De Desarrollo,REVALUACIÓN -  Costo De Desarrollo,ASSET,DEBIT,N,N,,3442,S,,Algebraic,N
34423,COSTO DE FINANCIACIÓN - Costo De Desarrollo,COSTO DE FINANCIACIÓN - Costo De Desarrollo,ASSET,DEBIT,N,N,,3442,S,,Algebraic,N
345,"FORMULAS, DISEÑOS Y PROTOTIPOS","FORMULAS, DISEÑOS Y PROTOTIPOS",ASSET,DEBIT,N,Y,,34,C,,Algebraic,N
3451,FORMULAS,FORMULAS,ASSET,DEBIT,N,Y,,345,C,,Algebraic,N
34511,COSTO - Formulas,COSTO - Formulas,ASSET,DEBIT,N,N,,3451,S,,Algebraic,N
34512,REVALUACION - Formulas,REVALUACION - Formulas,ASSET,DEBIT,N,N,,3451,S,,Algebraic,N
3452,DISEÑOS Y PROTOTIPOS,DISEÑOS Y PROTOTIPOS,ASSET,DEBIT,N,Y,,345,C,,Algebraic,N
34521,COSTO - Diseños y Prototipos,COSTO - Diseños y Prototipos,ASSET,DEBIT,N,N,,3452,S,,Algebraic,N
34522,REVALUACION - Diseños y Prototipos,REVALUACION - Diseños y Prototipos,ASSET,DEBIT,N,N,,3452,S,,Algebraic,N
346,RESERVAS DE RECURSOS EXTRAIBLES,RESERVAS DE RECURSOS EXTRAIBLES,ASSET,DEBIT,N,Y,,34,C,,Algebraic,N
3461,MINERALES - Reservas De Recursos Extraibles,MINERALES - Reservas De Recursos Extraibles,ASSET,DEBIT,N,Y,,346,C,,Algebraic,N
34611,COSTO - Minerales - Reservas De Recursos Extraíbles,COSTO - Minerales - Reservas De Recursos Extraíbles,ASSET,DEBIT,N,N,,3461,S,,Algebraic,N
34612,REVALUACIÓN - Minerales - Reservas De Recursos Extraíbles,REVALUACIÓN - Minerales - Reservas De Recursos Extraíbles,ASSET,DEBIT,N,N,,3461,S,,Algebraic,N
3462,PETROLEO Y GAS - Reservas De Recursos Extraibles,PETROLEO Y GAS - Reservas De Recursos Extraibles,ASSET,DEBIT,N,Y,,346,C,,Algebraic,N
34621,COSTO - Petróleo Y Gas - Reservas De Recursos Extraíbles,COSTO - Petróleo Y Gas - Reservas De Recursos Extraíbles,ASSET,DEBIT,N,N,,3462,S,,Algebraic,N
34622,REVALUACIÓN - Petróleo Y Gas - Reservas De Recursos Extraíbles,REVALUACIÓN - Petróleo Y Gas - Reservas De Recursos Extraíbles,ASSET,DEBIT,N,N,,3462,S,,Algebraic,N
3463,MADERA - Reservas De Recursos Extraibles,MADERA - Reservas De Recursos Extraibles,ASSET,DEBIT,N,Y,,346,C,,Algebraic,N
34631,COSTO - Madera - Reservas De Recursos Extraíbles,COSTO - Madera - Reservas De Recursos Extraíbles,ASSET,DEBIT,N,N,,3463,S,,Algebraic,N
34632,REVALUACIÓN - Madera - Reservas De Recursos Extraíbles,REVALUACIÓN - Madera - Reservas De Recursos Extraíbles,ASSET,DEBIT,N,N,,3463,S,,Algebraic,N
3469,OTROS RECURSOS EXTRAIBLES - Reservas,OTROS RECURSOS EXTRAIBLES - Reservas,ASSET,DEBIT,N,Y,,346,C,,Algebraic,N
34691,COSTO - Otros Recursos Extraíbles - Reservas,COSTO - Otros Recursos Extraíbles - Reservas,ASSET,DEBIT,N,N,,3469,S,,Algebraic,N
34692,REVALUACIÓN - Otros Recursos Extraíbles - Reservas,REVALUACIÓN - Otros Recursos Extraíbles - Reservas,ASSET,DEBIT,N,N,,3469,S,,Algebraic,N
347,PLUSVALIA MERCANTIL,PLUSVALIA MERCANTIL,ASSET,DEBIT,N,Y,,34,C,,Algebraic,N
